Date,SU29007RMFS0_clean,SU29007RMFS0_dirty,SU29007RMFS0_cashflow,SU29007RMFS0_numtrades,SU29007RMFS0_stale,SU29008RMFS8_clean,SU29008RMFS8_dirty,SU29008RMFS8_cashflow,SU29008RMFS8_numtrades,SU29008RMFS8_stale,SU29009RMFS6_clean,SU29009RMFS6_dirty,SU29009RMFS6_cashflow,SU29009RMFS6_numtrades,SU29009RMFS6_stale,SU29010RMFS4_clean,SU29010RMFS4_dirty,SU29010RMFS4_cashflow,SU29010RMFS4_numtrades,SU29010RMFS4_stale,SU29013RMFS8_clean,SU29013RMFS8_dirty,SU29013RMFS8_cashflow,SU29013RMFS8_numtrades,SU29013RMFS8_stale,SU29015RMFS3_clean,SU29015RMFS3_dirty,SU29015RMFS3_cashflow,SU29015RMFS3_numtrades,SU29015RMFS3_stale,SU29017RMFS9_clean,SU29017RMFS9_dirty,SU29017RMFS9_cashflow,SU29017RMFS9_numtrades,SU29017RMFS9_stale,SU29018RMFS7_clean,SU29018RMFS7_dirty,SU29018RMFS7_cashflow,SU29018RMFS7_numtrades,SU29018RMFS7_stale,SU26228RMFS5_clean,SU26228RMFS5_dirty,SU26228RMFS5_cashflow,SU26228RMFS5_numtrades,SU26228RMFS5_stale,SU26233RMFS5_clean,SU26233RMFS5_dirty,SU26233RMFS5_cashflow,SU26233RMFS5_numtrades,SU26233RMFS5_stale
2025-01-14,101.017,1073.28,0.0,129,0,101.939,1067.44,0.0,104,0,102.556,1057.58,0.0,173,0,101.98,1034.54,0.0,297,0,96.15,972.78,0.0,142,0,98.052,1027.06,0.0,101,0,98.169,1005.1800000000001,0.0,16,0,98.107,1004.5600000000001,0.0,27,0,72.16,740.47,0.0,502,0,54.709,575.0,0.0,2705,0
2025-01-15,100.897,1072.55,0.0,165,0,101.887,1067.41,0.0,190,0,102.633,1058.87,0.0,206,0,102.25,1037.78,0.0,329,0,96.052,972.36,0.0,114,0,98.2,1029.1,0.0,92,0,98.149,1005.54,0.0,23,0,98.101,1005.06,0.0,28,0,71.903,738.11,0.0,712,0,54.3,571.08,0.0,3062,0
2025-01-16,101.091,1074.97,0.0,114,0,101.774,1066.78,0.0,109,0,102.58,1058.85,0.0,136,0,102.337,1039.2,0.0,360,0,96.161,974.03,0.0,109,0,98.242,1030.09,0.0,96,0,98.177,1006.39,0.0,21,0,98.186,1006.48,0.0,39,0,71.868,737.9599999999999,0.0,581,0,54.441,572.66,0.0,2979,0
2025-01-17,101.067,1075.21,0.0,182,0,101.967,1069.2,0.0,97,0,102.696,1060.53,0.0,165,0,102.336,1039.73,0.0,282,0,96.3,975.98,0.0,141,0,98.248,1030.72,0.0,120,0,98.091,1006.1,0.0,27,0,98.181,1007.0,0.0,26,0,71.645,735.94,0.0,704,0,53.899,567.4,0.0,3130,0
2025-01-20,101.01,1076.07,0.0,246,0,101.95,1070.52,0.0,134,0,102.682,1061.9399999999998,0.0,226,0,102.44,1042.41,0.0,356,0,96.25,977.18,0.0,103,0,98.394,1033.8700000000001,0.0,201,0,98.164,1008.52,0.0,39,0,98.1,1007.88,0.0,27,0,71.77,737.82,0.0,801,0,54.094,569.86,0.0,3468,0
2025-01-21,101.054,1076.99,0.0,126,0,101.862,1070.13,0.0,102,0,102.602,1061.65,0.0,152,0,102.45,1043.06,0.0,221,0,96.401,979.26,0.0,102,0,98.277,1033.27,0.0,404,0,98.191,1009.36,0.0,13,0,98.301,1010.46,0.0,41,0,71.781,738.14,0.0,422,0,53.6,565.08,0.0,2788,0
2025-01-22,100.984,1076.77,0.0,125,0,101.937,1071.38,0.0,102,0,102.678,1062.93,0.0,122,0,102.59,1045.0,0.0,270,0,96.45,980.32,0.0,115,0,98.324,983.24,51.07,437,0,98.215,1010.17,0.0,24,0,98.1,1009.02,0.0,39,0,71.701,737.55,0.0,559,0,53.5,564.25,0.0,2466,0
2025-01-23,101.139,1078.8,0.0,176,0,101.883,1071.33,0.0,144,0,102.799,1064.66,0.0,150,0,102.72,1046.8500000000001,0.0,281,0,96.341,979.8,0.0,104,0,98.297,983.5400000000001,0.0,388,0,98.051,1009.1,0.0,31,0,98.1,1009.59,0.0,14,0,71.747,738.22,0.0,459,0,53.0,559.42,0.0,3458,0
2025-01-24,101.138,1079.27,0.0,245,0,102.018,1073.1799999999998,0.0,129,0,102.735,1064.53,0.0,121,0,102.631,1046.5,0.0,243,0,96.489,981.86,0.0,141,0,98.4,985.15,0.0,188,0,98.19,1011.0699999999999,0.0,31,0,98.255,1011.7199999999999,0.0,14,0,71.798,738.94,0.0,554,0,52.9,558.58,0.0,2633,0
2025-01-27,100.98,1079.12,0.0,181,0,102.102,1075.51,0.0,112,0,102.75,1066.23,0.0,208,0,102.733,1049.1599999999999,0.0,448,0,96.395,982.6500000000001,0.0,148,0,98.445,987.33,0.0,202,0,97.921,1010.11,0.0,30,0,98.2,1012.9,0.0,20,0,71.283,734.4200000000001,0.0,1133,0,51.352,543.61,0.0,7101,0
2025-01-28,100.902,1078.82,0.0,124,0,102.096,1075.94,0.0,82,0,102.628,1065.53,0.0,173,0,102.833,1050.71,0.0,331,0,96.45,983.78,0.0,129,0,98.456,988.02,0.0,110,0,98.166,1013.14,0.0,32,0,98.245,1013.9300000000001,0.0,9,0,71.248,734.28,0.0,754,0,51.2,542.25,0.0,8680,0
2025-01-29,101.326,1083.54,0.0,450,0,102.401,1079.49,0.0,253,0,103.096,1070.73,0.0,234,0,103.265,1055.5700000000002,0.0,463,0,96.659,986.44,0.0,186,0,98.6,990.03,0.0,303,0,98.066,1012.7099999999999,0.0,47,0,98.299,1015.04,0.0,30,0,71.153,733.54,0.0,841,0,50.938,509.38,30.42,10916,0
2025-01-30,101.494,1085.7,0.0,389,0,102.482,1080.79,0.0,270,0,103.28,1073.08,0.0,396,0,103.647,1059.94,0.0,495,0,96.701,987.43,0.0,128,0,98.73,991.9,0.0,201,0,98.05,1013.12,0.0,61,0,98.1,1013.62,0.0,44,0,71.0,732.22,0.0,805,0,50.501,505.18,0.0,12668,0
2025-01-31,101.499,1086.22,0.0,206,0,102.547,1081.94,0.0,144,0,103.299,1073.79,0.0,209,0,103.709,1061.1,0.0,384,0,97.001,991.0,0.0,135,0,98.75,992.67,0.0,143,0,98.1,1014.19,0.0,32,0,98.16,1014.79,0.0,29,0,70.739,729.8199999999999,0.0,3732,0,50.0,500.33,0.0,12376,0
2025-02-03,101.462,1087.29,0.0,231,0,102.589,1083.8400000000001,0.0,135,0,103.452,1076.87,0.0,542,0,103.86,1064.25,0.0,391,0,97.139,994.08,0.0,86,0,98.685,993.72,0.0,155,0,97.96,1014.49,0.0,41,0,98.01,1014.99,0.0,27,0,70.059,723.65,0.0,1331,0,50.097,501.81,0.0,8954,0
2025-02-04,101.511,1088.26,0.0,156,0,102.647,1084.92,0.0,112,0,103.448,1077.34,0.0,273,0,103.902,1065.22,0.0,334,0,97.096,994.22,0.0,63,0,98.72,994.6400000000001,0.0,93,0,97.901,1014.47,0.0,43,0,97.951,1014.97,0.0,37,0,69.499,718.26,0.0,1009,0,49.701,498.01,0.0,6950,0
2025-02-05,101.41,1087.72,0.0,292,0,102.687,1085.81,0.0,131,0,103.774,1081.1200000000001,0.0,230,0,104.094,1067.68,0.0,395,0,97.012,993.94,0.0,126,0,98.82,996.2,0.0,144,0,97.662,1012.65,0.0,79,0,98.0,1016.03,0.0,33,0,70.148,724.96,0.0,1227,0,49.876,499.93,0.0,8096,0
2025-02-06,101.46,1088.7,0.0,177,0,102.673,1086.17,0.0,96,0,103.63,1080.2,0.0,137,0,104.03,1067.59,0.0,285,0,96.974,994.13,0.0,86,0,98.816,996.73,0.0,121,0,97.528,1011.87,0.0,54,0,97.909,1015.6800000000001,0.0,16,0,70.007,723.7600000000001,0.0,1693,0,50.219,503.53,0.0,6049,0
2025-02-07,101.457,1089.15,0.0,169,0,102.79,1087.8300000000002,0.0,123,0,103.701,1081.42,0.0,225,0,104.15,1069.33,0.0,247,0,96.813,993.09,0.0,139,0,98.899,998.13,0.0,82,0,97.73,1014.4599999999999,0.0,110,0,97.872,1015.88,0.0,24,0,70.199,725.89,0.0,1453,0,50.574,507.24,0.0,5904,0
2025-02-10,101.45,1090.51,0.0,314,0,102.981,1091.23,0.0,143,0,103.942,1085.38,0.0,197,0,103.869,1068.16,0.0,441,0,96.525,991.91,0.0,131,0,98.88,999.64,0.0,131,0,97.461,1013.47,0.0,39,0,97.78,1016.66,0.0,46,0,69.9,723.53,0.0,1810,0,50.1,503.01,0.0,9611,0
2025-02-11,101.481,1091.3,0.0,178,0,102.9,1090.92,0.0,100,0,103.705,1083.53,0.0,165,0,103.894,1068.96,0.0,345,0,96.747,994.6800000000001,0.0,73,0,98.82,999.6,0.0,118,0,97.55,1014.92,0.0,26,0,97.71,1016.52,0.0,26,0,69.95,724.23,0.0,967,0,49.798,500.15000000000003,0.0,9910,0
2025-02-12,101.331,1090.28,0.0,206,0,103.05,1092.91,0.0,131,0,103.824,1085.24,0.0,233,0,103.96,1070.1599999999999,0.0,492,0,96.715,994.92,0.0,81,0,98.806,1000.01,0.0,93,0,97.45,1014.47,0.0,72,0,97.68,1016.77,0.0,27,0,70.15,726.44,0.0,2341,0,50.424,506.58,0.0,35066,0
2025-02-13,101.501,1092.46,0.0,292,0,102.969,1092.6000000000001,0.0,198,0,103.347,1080.98,0.0,344,0,104.3,1074.11,0.0,566,0,96.701,995.34,0.0,118,0,98.621,998.72,0.0,227,0,97.43,1014.8299999999999,0.0,46,0,97.612,1016.65,0.0,32,0,73.079,755.9399999999999,0.0,6409,0,53.734,539.85,0.0,25173,0
2025-02-14,101.594,1093.8700000000001,0.0,290,0,102.9,1092.4,0.0,286,0,103.813,1086.16,0.0,251,0,104.279,1074.44,0.0,673,0,96.6,994.88,0.0,132,0,98.554,998.5999999999999,0.0,210,0,97.364,1014.72,0.0,70,0,97.476,1015.84,0.0,49,0,71.655,741.91,0.0,5845,0,52.111,523.78,0.0,18253,0
2025-02-17,101.49,1094.26,0.0,378,0,102.894,1093.8300000000002,0.0,183,0,104.102,1090.6,0.0,224,0,104.0,1073.29,0.0,517,0,96.561,996.16,0.0,85,0,98.481,999.54,0.0,143,0,97.38,1016.55,0.0,62,0,97.508,1017.83,0.0,40,0,72.2,747.99,0.0,1403,0,52.1,524.18,0.0,16354,0
2025-02-18,101.553,1095.37,0.0,185,0,102.8,1093.38,0.0,146,0,103.876,1088.85,0.0,165,0,104.323,1077.07,0.0,324,0,96.562,996.75,0.0,58,0,98.412,999.43,0.0,96,0,97.211,1015.44,0.0,40,0,97.42,1017.5300000000001,0.0,31,0,72.085,747.0500000000001,0.0,1200,0,52.2,525.34,0.0,7654,0
2025-02-19,101.6,1096.32,0.0,256,0,102.85,1094.38,0.0,124,0,103.624,1086.85,0.0,157,0,104.399,1078.3700000000001,0.0,422,0,96.589,997.59,0.0,85,0,98.354,999.42,0.0,147,0,97.23,1016.1999999999999,0.0,50,0,97.205,1015.9499999999999,0.0,23,0,72.246,748.87,0.0,1220,0,52.3,526.51,0.0,8076,0
2025-02-20,101.491,1095.71,0.0,217,0,102.968,1096.0500000000002,0.0,196,0,103.88,1089.93,0.0,166,0,104.226,1077.19,0.0,445,0,97.07,1002.97,0.0,131,0,98.528,1001.73,0.0,121,0,97.237,1016.84,0.0,69,0,97.403,1018.5,0.0,23,0,72.907,755.69,0.0,1322,0,52.972,533.4,0.0,10440,0
2025-02-21,101.75,1098.77,0.0,325,0,102.95,1096.37,0.0,108,0,103.865,1090.2900000000002,0.0,190,0,104.7,1082.48,0.0,371,0,96.851,1001.35,0.0,80,0,98.518,1002.1999999999999,0.0,129,0,97.191,1016.9599999999999,0.0,66,0,97.418,1019.2299999999999,0.0,22,0,72.615,752.98,0.0,1357,0,53.26,536.44,0.0,14040,0
2025-02-24,101.75,1100.21,0.0,334,0,102.795,1096.31,0.0,159,0,103.707,1090.26,0.0,189,0,104.35,1080.61,0.0,348,0,96.958,1004.1500000000001,0.0,97,0,98.483,1003.58,0.0,122,0,97.052,1017.29,0.0,92,0,97.401,1020.78,0.0,32,0,72.699,754.45,0.0,1206,0,53.3,537.35,0.0,9503,0
2025-02-25,101.718,1100.37,0.0,397,0,102.497,1093.82,0.0,270,0,103.676,1090.47,0.0,428,0,104.3,1080.66,0.0,326,0,96.87,1003.84,0.0,73,0,98.301,1002.33,0.0,214,0,97.078,1018.13,0.0,51,0,97.508,1022.4300000000001,0.0,26,0,73.013,757.8,0.0,1311,0,53.75,542.01,0.0,13809,0
2025-02-26,101.899,1102.65,0.0,338,0,102.452,1093.87,0.0,158,0,103.698,1091.21,0.0,177,0,104.429,1082.49,0.0,493,0,96.865,1004.37,0.0,138,0,98.271,1002.61,0.0,125,0,97.046,1018.38,0.0,75,0,97.419,1022.11,0.0,47,0,73.147,759.35,0.0,1518,0,53.926,543.9399999999999,0.0,8720,0
2025-02-27,102.016,1104.3,0.0,426,0,102.36,1093.44,0.0,128,0,103.999,1094.73,0.0,143,0,104.59,1084.65,0.0,290,0,96.904,1005.3299999999999,0.0,94,0,98.399,1004.46,0.0,108,0,97.081,1019.3,0.0,21,0,97.261,1021.1,0.0,41,0,73.35,761.59,0.0,1001,0,53.93,544.15,0.0,4919,0
2025-02-28,102.199,1106.6100000000001,0.0,315,0,102.619,1096.53,0.0,141,0,103.739,1092.65,0.0,280,0,104.599,1085.29,0.0,299,0,96.879,1005.66,0.0,62,0,98.206,1003.1099999999999,0.0,130,0,97.104,1020.11,0.0,58,0,97.49,1023.97,0.0,22,0,73.694,765.24,0.0,878,0,53.85,543.51,0.0,5695,0
2025-03-03,102.299,1109.04,0.0,468,0,102.616,1097.98,0.0,156,0,103.944,1096.25,0.0,233,0,104.288,1083.8100000000002,0.0,413,0,96.866,1007.27,0.0,113,0,98.198,1004.77,0.0,91,0,97.058,1021.3900000000001,0.0,92,0,97.42,1025.01,0.0,64,0,73.449,763.42,0.0,835,0,53.89,544.42,0.0,29925,0
2025-03-04,102.249,1109.02,0.0,813,0,103.0,1102.32,0.0,143,0,103.8,1095.32,0.0,301,0,104.25,1083.98,0.0,367,0,96.904,1008.23,0.0,87,0,98.198,1005.35,0.0,94,0,97.217,1023.56,0.0,155,0,97.6,1027.39,0.0,97,0,73.8,767.14,0.0,1131,0,54.436,550.04,0.0,8292,0
2025-03-05,102.25,1022.5,0.0,874,0,102.763,1100.44,0.0,234,0,103.94,1097.24,0.0,173,0,104.378,1085.8,0.0,292,0,97.059,1010.36,0.0,290,0,98.251,1006.46,0.0,178,0,97.199,971.99,51.97,182,0,97.48,974.8,51.97,200,0,74.348,772.83,0.0,942,0,54.88,554.65,0.0,6795,0
2025-03-06,102.35,1024.09,0.0,786,0,102.862,1101.9299999999998,0.0,252,0,103.949,1097.85,0.0,195,0,104.518,1087.75,0.0,466,0,97.097,1011.32,0.0,155,0,98.301,1007.54,0.0,138,0,97.231,972.89,0.0,159,0,97.5,975.58,0.0,149,0,74.674,776.3,0.0,950,0,55.499,561.01,0.0,5899,0
2025-03-07,102.349,1024.66,0.0,455,0,103.082,1104.62,0.0,165,0,103.915,1098.02,0.0,205,0,104.67,1089.82,0.0,293,0,97.071,1011.64,0.0,106,0,98.301,1008.12,0.0,127,0,97.219,973.35,0.0,89,0,97.499,976.15,0.0,104,0,75.457,784.34,0.0,1325,0,55.502,561.1999999999999,0.0,14568,0
2025-03-10,102.641,1029.3400000000001,0.0,662,0,102.99,1105.19,0.0,187,0,103.8,1098.42,0.0,249,0,104.705,1091.8,0.0,352,0,97.15,1014.16,0.0,123,0,98.397,1010.8100000000001,0.0,224,0,97.201,974.91,0.0,93,0,97.349,976.39,0.0,84,0,75.54,785.79,0.0,1199,0,55.5,561.69,0.0,12552,0
2025-03-11,102.76,1031.12,0.0,372,0,102.924,1105.03,0.0,180,0,103.98,1100.74,0.0,173,0,104.776,1093.06,0.0,303,0,97.093,1014.18,0.0,51,0,98.312,1010.55,0.0,182,0,97.219,975.6700000000001,0.0,66,0,97.507,978.5500000000001,0.0,60,0,75.29,783.5,0.0,1132,0,55.386,560.71,0.0,19086,0
2025-03-12,103.156,1035.6599999999999,0.0,233,0,102.915,1105.43,0.0,114,0,103.917,1100.63,0.0,153,0,104.771,1093.55,0.0,193,0,97.004,1013.87,0.0,104,0,98.247,1010.48,0.0,120,0,97.163,975.6899999999999,0.0,58,0,97.408,978.14,0.0,66,0,75.426,785.0699999999999,0.0,981,0,55.77,564.72,0.0,9713,0
2025-03-13,103.249,1037.18,0.0,275,0,102.732,1104.1,0.0,168,0,103.692,1098.89,0.0,117,0,104.81,1094.49,0.0,263,0,96.949,1013.9,0.0,82,0,98.248,1011.08,0.0,90,0,97.168,976.3299999999999,0.0,48,0,97.4,978.65,0.0,48,0,75.099,782.01,0.0,1513,0,55.24,559.59,0.0,6682,0
2025-03-14,103.107,1036.35,0.0,333,0,103.1,1108.27,0.0,186,0,103.8,1100.49,0.0,140,0,105.195,1098.89,0.0,235,0,96.894,1013.94,0.0,72,0,98.148,1010.66,0.0,117,0,97.152,976.76,0.0,42,0,97.4,979.24,0.0,45,0,75.61,787.33,0.0,895,0,55.64,563.75,0.0,7898,0
2025-03-17,103.241,1039.45,0.0,392,0,103.379,1112.55,0.0,211,0,103.89,1102.94,0.0,197,0,104.85,1097.07,0.0,367,0,97.07,1017.46,0.0,113,0,98.439,1015.33,0.0,333,0,97.221,979.21,0.0,84,0,97.343,980.43,0.0,75,0,76.222,794.08,0.0,1355,0,56.265,570.51,0.0,11045,0
2025-03-18,103.326,1040.8799999999999,0.0,325,0,103.249,1111.74,0.0,167,0,103.85,1103.05,0.0,124,0,104.884,1097.9599999999998,0.0,309,0,97.07,1018.0400000000001,0.0,137,0,98.68,1018.3199999999999,0.0,178,0,97.144,979.0200000000001,0.0,56,0,97.395,981.5300000000001,0.0,35,0,76.686,798.9300000000001,0.0,1227,0,56.58,573.8199999999999,0.0,7995,0
2025-03-19,103.272,1040.93,0.0,296,0,103.283,1112.58,0.0,188,0,104.01,1105.1699999999998,0.0,157,0,105.053,1100.2,0.0,221,0,97.149,1019.41,0.0,51,0,98.698,1019.08,0.0,183,0,97.234,980.5,0.0,36,0,97.396,982.12,0.0,42,0,76.551,797.79,0.0,1170,0,56.79,576.09,0.0,11048,0
2025-03-20,103.269,1041.48,0.0,297,0,103.185,1112.09,0.0,170,0,104.371,1109.3,0.0,184,0,105.24,1102.6100000000001,0.0,263,0,97.045,1018.95,0.0,137,0,98.65,1019.18,0.0,122,0,97.23,981.04,0.0,52,0,97.4,982.74,0.0,29,0,76.595,798.44,0.0,1028,0,56.849,576.85,0.0,15517,0
2025-03-21,103.273,1042.1100000000001,0.0,315,0,103.33,1114.04,0.0,155,0,104.149,1107.59,0.0,256,0,105.3,1103.76,0.0,204,0,97.146,1020.5500000000001,0.0,105,0,98.649,1019.76,0.0,177,0,97.017,979.5,0.0,54,0,97.399,983.32,0.0,55,0,75.982,792.5200000000001,0.0,1191,0,56.42,572.72,0.0,8036,0
2025-03-24,103.248,1043.6200000000001,0.0,427,0,103.133,1113.55,0.0,237,0,103.999,1107.64,0.0,317,0,105.2,1104.39,0.0,336,0,97.17,1022.5600000000001,0.0,138,0,98.801,1023.05,0.0,199,0,97.08,981.89,0.0,46,0,97.341,984.5,0.0,34,0,75.4,787.33,0.0,1248,0,55.62,565.23,0.0,8902,0
2025-03-25,103.199,1043.72,0.0,271,0,103.174,1114.46,0.0,142,0,104.02,1108.3700000000001,0.0,186,0,105.226,1105.2,0.0,184,0,97.1,1022.44,0.0,315,0,98.769,1023.3100000000001,0.0,202,0,97.129,982.9699999999999,0.0,23,0,97.378,985.4599999999999,0.0,33,0,74.517,778.7099999999999,0.0,1795,0,55.53,564.49,0.0,6027,0
2025-03-26,103.18,1044.11,0.0,257,0,103.119,1114.41,0.0,273,0,104.253,1111.22,0.0,334,0,105.3,1106.49,0.0,274,0,97.1,971.0,52.03,292,0,98.947,1025.68,0.0,293,0,97.102,983.28,0.0,28,0,97.4,986.26,0.0,40,0,74.345,777.2,0.0,1547,0,55.44,563.76,0.0,4670,0
2025-03-27,103.04,1043.3000000000002,0.0,318,0,103.169,1115.4,0.0,171,0,104.195,1111.15,0.0,198,0,105.459,1108.62,0.0,417,0,97.06,971.19,0.0,213,0,99.048,1027.28,0.0,164,0,97.101,983.86,0.0,43,0,97.4,986.85,0.0,31,0,74.255,776.51,0.0,1356,0,54.716,556.6899999999999,0.0,6546,0
2025-03-28,103.172,1045.21,0.0,341,0,103.159,1115.8,0.0,330,0,104.098,1110.7,0.0,256,0,105.3,1107.58,0.0,415,0,97.272,973.9,0.0,244,0,99.001,1027.4,0.0,175,0,97.168,985.12,0.0,67,0,97.393,987.37,0.0,43,0,74.28,776.9699999999999,0.0,1127,0,54.529,554.98,0.0,5871,0
2025-03-31,103.297,1048.21,0.0,267,0,103.353,1119.22,0.0,287,0,104.192,1113.19,0.0,270,0,105.397,1110.18,0.0,310,0,97.156,974.5,0.0,226,0,99.063,1029.79,0.0,180,0,97.15,986.71,0.0,75,0,97.378,988.99,0.0,32,0,73.884,773.64,0.0,1479,0,54.199,552.19,0.0,6196,0
2025-04-01,103.402,1049.85,0.0,310,0,103.474,1120.93,0.0,177,0,104.137,1113.1499999999999,0.0,269,0,105.4,1110.76,0.0,265,0,97.098,974.51,0.0,184,0,98.995,1029.7,0.0,144,0,97.095,986.75,0.0,49,0,97.4,989.8,0.0,47,0,74.032,775.33,0.0,1324,0,54.549,555.85,0.0,4941,0
2025-04-02,103.48,1051.22,0.0,281,0,103.604,1122.72,0.0,181,0,104.111,1113.4099999999999,0.0,206,0,105.419,1111.5,0.0,232,0,97.07,974.82,0.0,180,0,98.8,1028.34,0.0,134,0,97.101,987.4,0.0,110,0,97.399,990.38,0.0,13,0,73.968,774.9,0.0,996,0,54.265,553.18,0.0,5355,0
2025-04-03,103.5,1052.0,0.0,256,0,103.57,1122.88,0.0,140,0,104.199,1114.81,0.0,134,0,105.248,1110.33,0.0,251,0,97.0,974.71,0.0,102,0,98.772,1028.64,0.0,99,0,97.131,988.29,0.0,39,0,97.316,990.14,0.0,25,0,73.312,768.55,0.0,1308,0,53.306,543.76,0.0,6089,0
2025-04-04,103.306,1050.6499999999999,0.0,347,0,103.617,1123.8400000000001,0.0,262,0,103.996,1113.29,0.0,243,0,104.949,1107.89,0.0,348,0,97.001,975.3,0.0,113,0,98.764,1029.1399999999999,0.0,140,0,97.088,988.43,0.0,43,0,97.301,990.56,0.0,45,0,72.856,764.1899999999999,0.0,1323,0,52.816,539.02,0.0,8811,0
2025-04-07,103.28,1052.1499999999999,0.0,331,0,103.65,1125.66,0.0,335,0,103.86,1113.48,0.0,302,0,105.102,1111.05,0.0,464,0,97.0,977.03,0.0,108,0,98.601,1029.25,0.0,175,0,96.9,988.3,0.0,70,0,97.25,991.8,0.0,37,0,72.334,759.6,0.0,2202,0,51.899,530.36,0.0,43569,0
2025-04-08,102.758,1047.51,0.0,287,0,103.598,1125.63,0.0,628,0,103.78,1113.2,0.0,199,0,105.6,1116.58,0.0,339,0,97.195,979.57,0.0,75,0,98.651,1030.34,0.0,112,0,97.095,990.83,0.0,27,0,97.262,992.5,0.0,23,0,72.958,766.0500000000001,0.0,1467,0,52.732,538.85,0.0,6083,0
2025-04-09,102.731,1047.83,0.0,391,0,103.342,1033.42,0.0,605,0,104.041,1116.3300000000002,0.0,209,0,105.21,1113.23,0.0,303,0,97.149,979.7,0.0,96,0,98.571,1030.13,0.0,140,0,96.9,989.48,0.0,68,0,97.198,992.46,0.0,34,0,72.2,758.68,0.0,2063,0,51.43,526.0,0.0,8064,0
2025-04-10,102.846,1049.57,0.0,182,0,103.211,1032.7099999999998,0.0,668,0,104.127,1117.7,0.0,195,0,105.0,1111.67,0.0,190,0,97.074,979.54,0.0,83,0,98.611,1031.1200000000001,0.0,173,0,96.898,990.0500000000001,0.0,37,0,97.199,993.0600000000001,0.0,32,0,72.96,766.49,0.0,1410,0,52.421,536.08,0.0,5617,0
2025-04-11,102.853,1050.22,0.0,239,0,103.472,1035.93,0.0,335,0,104.153,1118.48,0.0,164,0,105.15,1113.72,0.0,168,0,96.92,978.59,0.0,59,0,98.37,1029.3,0.0,91,0,96.864,990.3,0.0,63,0,97.19,993.56,0.0,30,0,73.896,776.0600000000001,0.0,1197,0,53.419,546.22,0.0,5434,0
2025-04-14,102.841,1051.8600000000001,0.0,268,0,103.45,1037.52,0.0,356,0,104.2,1120.5,0.0,176,0,105.149,1115.35,0.0,273,0,97.095,982.12,0.0,71,0,98.472,1032.1000000000001,0.0,130,0,96.863,992.06,0.0,48,0,97.161,995.04,0.0,25,0,73.864,776.37,0.0,1403,0,53.525,547.79,0.0,13957,0
2025-04-15,102.687,1050.9099999999999,0.0,200,0,103.429,1037.92,0.0,217,0,104.122,1120.23,0.0,183,0,105.009,1114.49,0.0,209,0,97.077,982.52,0.0,52,0,98.498,1032.94,0.0,66,0,96.86,992.61,0.0,32,0,97.189,995.9,0.0,18,0,73.744,775.3800000000001,0.0,1662,0,53.472,547.4200000000001,0.0,3186,0
2025-04-16,102.834,1052.97,0.0,154,0,103.5,1039.23,0.0,169,0,104.173,1121.26,0.0,119,0,104.997,1114.92,0.0,134,0,96.916,981.5,0.0,82,0,98.48,1033.35,0.0,65,0,96.88,993.4,0.0,41,0,97.2,996.6,0.0,24,0,74.0,740.0,38.15,3307,0,54.18,554.67,0.0,5279,0
2025-04-17,102.708,1052.29,0.0,148,0,103.497,1039.81,0.0,160,0,104.321,1123.26,0.0,188,0,104.75,1112.99,0.0,632,0,96.906,981.9899999999999,0.0,99,0,98.4,1033.14,0.0,79,0,96.893,994.12,0.0,24,0,97.199,997.1800000000001,0.0,18,0,74.151,741.72,0.0,1826,0,54.433,557.37,0.0,39298,0
2025-04-18,102.74,1053.2,0.0,184,0,103.55,1040.94,0.0,187,0,104.24,1122.96,0.0,185,0,104.82,1114.24,0.0,249,0,96.893,982.4499999999999,0.0,52,0,98.448,1034.21,0.0,111,0,96.763,993.41,0.0,25,0,97.187,997.65,0.0,24,0,73.8,738.42,0.0,1344,0,53.999,553.19,0.0,4206,0
2025-04-21,102.658,1054.1399999999999,0.0,301,0,103.493,1042.19,0.0,264,0,104.204,1124.1499999999999,0.0,182,0,104.937,1117.05,0.0,471,0,96.864,983.93,0.0,66,0,98.48,1036.3,0.0,199,0,96.892,996.4699999999999,0.0,31,0,97.182,999.37,0.0,19,0,73.791,738.9599999999999,0.0,1089,0,54.355,557.26,0.0,27694,0
2025-04-22,102.56,1053.74,0.0,244,0,103.5,1042.86,0.0,181,0,104.23,1124.9299999999998,0.0,297,0,105.051,1118.73,0.0,210,0,97.088,986.75,0.0,114,0,98.5,1037.08,0.0,262,0,96.89,997.03,0.0,16,0,97.247,1000.6,0.0,17,0,73.8,739.26,0.0,975,0,54.494,558.8100000000001,0.0,21576,0
2025-04-23,102.546,1054.19,0.0,168,0,103.5,1043.47,0.0,288,0,104.153,1124.68,0.0,169,0,105.052,1119.29,0.0,171,0,97.038,986.82,0.0,40,0,98.549,985.49,52.66,387,0,96.709,995.8000000000001,0.0,36,0,97.15,1000.21,0.0,22,0,74.03,741.77,0.0,800,0,54.501,559.05,0.0,22615,0
2025-04-24,102.49,1054.22,0.0,180,0,103.499,1044.06,0.0,215,0,104.435,1128.01,0.0,162,0,105.096,1120.27,0.0,149,0,96.951,986.52,0.0,101,0,98.439,984.96,0.0,302,0,96.711,996.39,0.0,31,0,97.061,999.89,0.0,24,0,74.164,743.3199999999999,0.0,824,0,54.748,561.69,0.0,2382,0
